"","trans_id","prop_address","prop_city","prop_zip","prop_latitude","prop_longitude","prop_census","parcel_id","year","month","day","sale_price","trans_id.y","year_built","total_bedrooms","total_baths","age","prop_sqft"
"1637",404520272,"50 W 67TH ST","NEW YORK","10023",40.77351,-73.979784,"360610153007001",157642569,2010,"07","27",1250000,"496F6509-0000-0000-8CDD-000000000000",1917,2,1,93,1100
"1638",404520287,"501 E 79TH ST","NEW YORK","10075",40.771444,-73.950186,"360610136004000",157641639,2010,"08","26",1350000,"A76B6509-0000-0000-8CDD-000000000000",1961,3,2.5,49,1500
"1639",404520328,"100 W 57TH ST","NEW YORK","10019",40.764271,-73.977441,"360610137005000",157641943,2010,"08","31",1299000,"D76C6509-0000-0000-8CDD-000000000000",1962,2,2.5,48,1200
"1640",404520331,"41 W 96TH ST","NEW YORK","10025",40.792196,-73.965578,"360610181006000",157641579,2010,"08","24",835000,"6B6B6509-0000-0000-8CDD-000000000000",1926,2,1.5,84,1050
"1641",404520430,"240 E 35TH ST","NEW YORK","10016",40.745736,-73.976453,"360610078004002",157642880,2004,"05","10",365000,"80706509-0000-0000-8CDD-000000000000",1955,1,1,49,750
"1642",404520437,"440 E 57TH ST","NEW YORK","10022",40.757794,-73.962068,"360610106013000",157641777,2004,"05","18",562500,"316C6509-0000-0000-8CDD-000000000000",1961,1,1.5,43,1100
"1643",404520449,"140 E 72nd St","Manhattan","10021",40.770355,-73.962456,"360610128003001",157641521,2004,"05","24",1008000,"316B6509-0000-0000-8CDD-000000000000",1959,2,2,45,1300
"1644",404520452,"165 E 72ND ST","NEW YORK","10021",40.770253,-73.961427,"360610128005001",157630457,2004,"05","27",6e+05,"F93F6509-0000-0000-8CDD-000000000000",1960,2,1,44,950
"1645",404520456,"150 CENTRAL PARK S","NEW YORK","10019",40.7662,-73.9779,"360610137001",157641188,2004,"05","26",245000,"E4696509-0000-0000-8CDD-000000000000",1940,1,1,64,520
"1646",404520495,"260 W END AVE","NEW YORK","10023",40.779622,-73.984404,"360610159006001",157641512,2004,"06","15",5e+05,"286B6509-0000-0000-8CDD-000000000000",1925,1,1,79,800
"1647",404521319,"153 E 57TH ST","NEW YORK","10022",40.760813,-73.968479,"360610112031001",157642025,2006,"06","08",339000,"296D6509-0000-0000-8CDD-000000000000",1960,1,1,46,550
"1648",404521332,"400 E 59TH ST","NEW YORK","10022",40.759431,-73.961891,"360610106011000",157637369,2006,"06","06",565000,"F95A6509-0000-0000-8CDD-000000000000",1929,1,1,77,710
"1649",404521349,"781 5TH AVE","NEW YORK","10022",40.764408,-73.972711,"360610114012003",157642285,2006,"07","11",435000,"2D6E6509-0000-0000-8CDD-000000000000",1928,1,1,78,465
"1650",404521358,"785 PARK AVE","NEW YORK","10021",40.772046,-73.962929,"360610128004003",157642288,2006,"06","28",1835000,"306E6509-0000-0000-8CDD-000000000000",1940,2,2.5,66,1550
"1651",404521366,"230 CENTRAL PARK S","NEW YORK","10019",40.7673,-73.9806,"360610137004",157642464,2006,"06","29",610000,"E06E6509-0000-0000-8CDD-000000000000",1937,1,1,69,850
"1652",404521369,"178 E 80TH ST","NEW YORK","10075",40.775146,-73.957593,"360610140002002",157641558,2006,"06","30",519000,"566B6509-0000-0000-8CDD-000000000000",1973,1,1,33,625
"1653",404521375,"337 E 50TH ST","NEW YORK","10022",40.754607,-73.967505,"360610098007000",157641212,2006,"06","29",478000,"FC696509-0000-0000-8CDD-000000000000",1960,1,1,46,800
"1654",404521378,"186 E 111TH ST","NEW YORK","10029",40.794852,-73.942933,"360610172001003",157641882,2006,"07","05",310000,"9A6C6509-0000-0000-8CDD-000000000000",1900,2,1,106,1000
"1655",404521386,"114 E 84TH ST","NEW YORK","10028",40.778496,-73.957668,"360610140006000",157642808,2006,"06","28",940000,"38706509-0000-0000-8CDD-000000000000",1915,2,1,91,1200
"1656",404521388,"203 E 72ND ST","NEW YORK","10021",40.769778,-73.960292,"360610126001001",157642908,2006,"06","26",6e+05,"9C706509-0000-0000-8CDD-000000000000",1966,1,1,40,800
"1657",404521394,"132 E 35TH ST","NEW YORK","10016",40.747089,-73.979659,"360610072001000",157642420,2006,"06","19",786000,"B46E6509-0000-0000-8CDD-000000000000",1969,2,1.5,37,1013
"1658",404521405,"718 BROADWAY","NEW YORK","10003",40.729012,-73.993527,"360610057002003",157642801,2006,"07","12",1500500,"31706509-0000-0000-8CDD-000000000000",1908,2,2,98,1400
"1659",404521410,"685 W END AVE","NEW YORK","10025",40.793613,-73.974613,"360610179001000",157642299,2006,"07","05",1900000,"3B6E6509-0000-0000-8CDD-000000000000",1928,4,3,78,2120
"1660",404521422,"201 W 89TH ST","NEW YORK","10024",40.789811,-73.973698,"360610175006000",157644896,2006,"07","14",636000,"60786509-0000-0000-8CDD-000000000000",1925,1,1.5,81,650
"1661",404521424,"13-21 E 22ND ST","NEW YORK","10010",40.740531,-73.988866,"360610056002001",157641628,2006,"07","14",2727272,"9C6B6509-0000-0000-8CDD-000000000000",1911,3,3,95,2500
"1662",404521432,"241 E 76TH ST","NEW YORK","10021",40.77205,-73.95767,"360610134002000",157642587,2006,"07","17",599000,"5B6F6509-0000-0000-8CDD-000000000000",1959,1,1,47,900
"1663",404521433,"305 E 24TH ST","NEW YORK","10010",40.73856,-73.980063,"360610066006000",157642752,2006,"07","06",492500,"00706509-0000-0000-8CDD-000000000000",1964,1,1,42,755
"1664",404521437,"315 E 80TH ST","NEW YORK","10075",40.773897,-73.95389,"360610138007001",157641497,2006,"07","18",750000,"196B6509-0000-0000-8CDD-000000000000",1928,2,1,78,1100
"1665",404521449,"321 W 78TH ST","NEW YORK","10024",40.783966,-73.98201,"360610167002001",157642600,2006,"07","21",2320000,"686F6509-0000-0000-8CDD-000000000000",1925,3,2,81,2100
"1666",404521451,"345 E 93RD ST","NEW YORK","10128",40.781545,-73.946298,"360610154002000",157641747,2006,"07","11",460000,"136C6509-0000-0000-8CDD-000000000000",1974,1,1,32,725
"1667",404521458,"330 E 70TH ST","NEW YORK","10021",40.767044,-73.958626,"360610126008000",157757457,2006,"06","21",450000,"11306709-0000-0000-8CDD-000000000000",1957,1,1,49,725
"1668",404521465,"320 W 89TH ST","NEW YORK","10024",40.790924,-73.977079,"360610175001003",157641661,2006,"07","20",850000,"BD6B6509-0000-0000-8CDD-000000000000",1921,2,1,85,1050
"1669",404521468,"119 E 84TH ST","NEW YORK","10028",40.778672,-73.957341,"360610148011001",157642041,2006,"07","21",1565000,"396D6509-0000-0000-8CDD-000000000000",1926,2,2.5,80,1600
"1670",404521476,"350 W 56TH ST","NEW YORK","10019",40.766665,-73.9852,"360610139005000",157642494,2006,"07","20",399000,"FE6E6509-0000-0000-8CDD-000000000000",1920,1,1,86,600
"1671",404521485,"529 W 110TH ST","NEW YORK","10025",40.803621,-73.965026,"360610199006001",157641169,2004,"10","04",315945,"D1696509-0000-0000-8CDD-000000000000",1923,1,1,81,750
"1672",404521497,"505 E 79TH ST","NEW YORK","10075",40.771444,-73.950186,"360610136004000",157637474,2006,"07","25",1015000,"625B6509-0000-0000-8CDD-000000000000",1963,2,2,43,1250
"1673",404521510,"170 W 74TH ST","NEW YORK","10023",40.779427,-73.979859,"360610157005000",157641727,2006,"07","24",487500,"FF6B6509-0000-0000-8CDD-000000000000",1913,1,1,93,550
"1674",404521517,"211 E 18TH ST","NEW YORK","10003",40.735541,-73.984397,"360610048001000",157641491,2006,"07","25",547500,"136B6509-0000-0000-8CDD-000000000000",1958,1,1,48,750
"1675",404521518,"240 W 23RD ST","NEW YORK","10011",40.744474,-73.996909,"360610091004000",158424543,2006,"07","24",1375000,"DF5D7109-0000-0000-8CDD-000000000000",1920,1,2,86,1500
"1676",404521522,"320 W 87TH ST","NEW YORK","10024",40.789692,-73.978047,"360610175003000",157642112,2006,"07","26",875000,"806D6509-0000-0000-8CDD-000000000000",1912,2,2,94,1150
"1677",404521523,"2 Charlton St","Manhattan","10014",40.726666,-74.003897,"360610037003001",157642310,2006,"07","26",545000,"466E6509-0000-0000-8CDD-000000000000",1966,1,1,40,850
"1678",404521524,"200 E 27TH ST","NEW YORK","10016",40.741165,-73.981238,"360610066003000",157642298,2006,"07","26",595000,"3A6E6509-0000-0000-8CDD-000000000000",1965,1,1,41,725
"1679",404521525,"572 GRAND ST","NEW YORK","10002",40.713828,-73.979013,"360610010011007",157642045,2006,"07","26",622500,"3D6D6509-0000-0000-8CDD-000000000000",1955,2,1,51,1100
"1680",404521537,"333 E 80TH ST","NEW YORK","10075",40.773749,-73.95354,"360610138007001",157642863,2006,"07","19",485000,"6F706509-0000-0000-8CDD-000000000000",1920,1,1,86,700
"1681",404521540,"140 RIVERSIDE DR","NEW YORK","10024",40.790083,-73.980044,"360610175003000",157642172,2006,"07","25",813000,"BC6D6509-0000-0000-8CDD-000000000000",1939,1,1,67,1000
"1682",404521547,"224 E 11TH ST","NEW YORK","10003",40.730753,-73.987631,"360610040003000",157641536,2006,"07","27",576300,"406B6509-0000-0000-8CDD-000000000000",1910,2,1,96,650
"1683",404521549,"315 E 70TH ST","NEW YORK","10021",40.767415,-73.958758,"360610126007000",157628725,2006,"07","27",825000,"35396509-0000-0000-8CDD-000000000000",1960,2,2,46,1250
"1684",404521554,"160 E 3RD ST","NEW YORK","10009",40.723316,-73.984866,"360610030021000",157642498,2006,"07","26",640000,"026F6509-0000-0000-8CDD-000000000000",1940,1,1,66,810
"1685",404521556,"300 E 85TH ST","NEW YORK","10028",40.777008,-73.952164,"360610146014000",157642196,2006,"07","27",1400000,"D46D6509-0000-0000-8CDD-000000000000",1987,2,2.5,19,1300
"1686",404521564,"2 TUDOR CITY PL","NEW YORK","10017",40.748095,-73.971381,"360610088003000",157642055,2006,"07","27",465000,"476D6509-0000-0000-8CDD-000000000000",1955,1,1,51,750
"1687",404521579,"301 E 64TH ST","NEW YORK","10065",40.763778,-73.961793,"360610118006000",157641853,2006,"07","28",1015000,"7D6C6509-0000-0000-8CDD-000000000000",1963,3,2,43,1500
"1688",404521582,"230 E 15TH ST","NEW YORK","10003",40.733649,-73.986267,"360610048004000",157642769,2006,"07","28",499000,"11706509-0000-0000-8CDD-000000000000",1961,1,1,45,575
"1689",404521600,"50 PARK TER E","NEW YORK","10034",40.870537,-73.916178,"360610307001001",157642188,2006,"07","27",275000,"CC6D6509-0000-0000-8CDD-000000000000",1941,1,1,65,800
"1690",404521603,"18 W 74TH ST","NEW YORK","10023",40.777857,-73.976134,"360610157001000",157641542,2006,"07","28",2150000,"466B6509-0000-0000-8CDD-000000000000",1902,2,2,104,1600
"1691",404521609,"303 W 66TH ST","NEW YORK","10023",40.776216,-73.987334,"360610155005000",157642405,2006,"07","24",720000,"A56E6509-0000-0000-8CDD-000000000000",1962,2,1,44,1000
"1692",404521616,"336 W END AVE","NEW YORK","10023",40.782188,-73.982532,"360610163004000",157642044,2006,"07","26",611500,"3C6D6509-0000-0000-8CDD-000000000000",1931,1,1,75,850
"1693",404521643,"349 E 49TH ST","NEW YORK","10017",40.753872,-73.967716,"360610098004000",157642348,2006,"08","08",555000,"6C6E6509-0000-0000-8CDD-000000000000",1940,1,1,66,800
"1694",404521645,"170 2ND AVE","NEW YORK","10003",40.730142,-73.986339,"360610040005001",157642399,2006,"07","20",670000,"9F6E6509-0000-0000-8CDD-000000000000",1928,1,1,78,800
"1695",404521656,"349 E 49TH ST","NEW YORK","10017",40.753872,-73.967716,"360610098004000",157642895,2006,"07","31",895000,"8F706509-0000-0000-8CDD-000000000000",1940,2,2,66,1300
"1696",404521657,"150 E 61ST ST","NEW YORK","10065",40.763209,-73.966998,"360610114021002",157642429,2006,"05","31",6e+05,"BD6E6509-0000-0000-8CDD-000000000000",1960,1,1.5,46,1000
"1697",404521659,"333 W 21ST ST","NEW YORK","10011",40.74455,-74.000333,"360610089005000",157641524,2006,"07","19",455000,"346B6509-0000-0000-8CDD-000000000000",1900,1,1,106,575
"1698",404521660,"1725 YORK AVE","NEW YORK","10128",40.778379,-73.945538,"360610152005000",157642416,2006,"07","20",650000,"B06E6509-0000-0000-8CDD-000000000000",1971,1,1.5,35,970
"1699",404521669,"320 W 86TH ST","NEW YORK","10024",40.789017,-73.978548,"360610171006000",157641243,2006,"07","17",3800000,"1B6A6509-0000-0000-8CDD-000000000000",1915,4,3.5,91,2500
"1700",404521670,"116 PINEHURST AVE","NEW YORK","10033",40.851664,-73.939227,"360610273003000",158424583,2006,"07","18",535000,"075E7109-0000-0000-8CDD-000000000000",1925,1,1,81,750
"1701",404521672,"520 E 86TH ST","NEW YORK","10028",40.775611,-73.946737,"360610144011000",157642532,2006,"07","20",2900000,"246F6509-0000-0000-8CDD-000000000000",1929,3,3,77,2630
"1702",404521673,"211 W 107TH ST","NEW YORK","10025",40.801404,-73.965534,"360610195004000",157641213,2006,"07","20",9e+05,"FD696509-0000-0000-8CDD-000000000000",1920,3,1,86,1300
"1703",404521675,"425 E 79TH ST","NEW YORK","10075",40.772188,-73.951947,"360610136004001",157642754,2006,"08","02",630000,"02706509-0000-0000-8CDD-000000000000",1955,1,1,51,900
"1704",404521679,"200 W 108TH ST","NEW YORK","10025",40.801688,-73.965006,"360610195004000",157642913,2006,"08","01",450000,"A1706509-0000-0000-8CDD-000000000000",1930,1,1,76,850
"1705",404521694,"215 W 105TH ST","NEW YORK","10025",40.800145,-73.966741,"360610191005000",157641805,2006,"08","02",485000,"4D6C6509-0000-0000-8CDD-000000000000",1925,1,1,81,700
"1706",404521705,"1356 MADISON AVE","NEW YORK","10128",40.786917,-73.954596,"360610160014000",157642463,2006,"08","03",1395000,"DF6E6509-0000-0000-8CDD-000000000000",1902,3,2,104,1700
"1707",404521709,"215 W 91ST ST","NEW YORK","10024",40.7912,-73.973096,"360610179007000",157641178,2006,"08","03",1151000,"DA696509-0000-0000-8CDD-000000000000",1917,2,1.5,89,1300
"1708",404521718,"1809 ADAM CLAYTON POWELL JR BLVD","NEW YORK","10026",40.799603,-73.954958,"360610216001004",157642318,2006,"07","28",780000,"4E6E6509-0000-0000-8CDD-000000000000",1904,3,2,102,1750
"1709",404521721,"1809 ADAM CLAYTON POWELL JR BLVD","NEW YORK","10026",40.799603,-73.954958,"360610216001004",157641995,2006,"06","14",675000,"0B6D6509-0000-0000-8CDD-000000000000",1904,3,2,102,1660
"1710",404521724,"120 E 36TH ST","NEW YORK","10016",40.747865,-73.979589,"360610080005001",157642078,2006,"08","02",720000,"5E6D6509-0000-0000-8CDD-000000000000",1957,1,1,49,730
"1711",404521730,"159 MADISON AVE","NEW YORK","10016",40.74668,-73.983542,"360610074002001",157642329,2006,"07","24",815000,"596E6509-0000-0000-8CDD-000000000000",1912,2,2,94,1100
"1712",404521740,"205 E 77TH ST","NEW YORK","10075",40.772976,-73.957907,"360610134001000",157628528,2006,"08","04",880000,"70386509-0000-0000-8CDD-000000000000",1962,2,2,44,1100
"1713",404521746,"59 4TH AVE","NEW YORK","10003",40.730798,-73.990284,"360610042002001",157641436,2006,"08","03",1500000,"DC6A6509-0000-0000-8CDD-000000000000",1900,2,2,106,1700
"1714",404521749,"257 CENTRAL PARK W","NEW YORK","10024",40.785019,-73.969741,"360610169001000",157642371,2006,"07","27",1850000,"836E6509-0000-0000-8CDD-000000000000",1925,4,3,81,1850
"1715",404521753,"225 E 36TH ST","NEW YORK","10016",40.746643,-73.975947,"360610078002005",157642377,2006,"08","03",577500,"896E6509-0000-0000-8CDD-000000000000",1963,1,1,43,800
"1716",404521754,"328 W 96TH ST","NEW YORK","10025",40.795378,-73.973876,"360610183002000",157642380,2006,"08","01",365000,"8C6E6509-0000-0000-8CDD-000000000000",1930,1,1,76,525
"1717",404521778,"363 E 76TH ST","NEW YORK","10021",40.77089,-73.954925,"360610134005000",157641857,2006,"08","01",528000,"816C6509-0000-0000-8CDD-000000000000",1963,1,1,43,750
"1718",404521781,"1220 PARK AVE","NEW YORK","10128",40.786061,-73.953115,"360610160011000",157642647,2006,"08","04",1.3e+07,"976F6509-0000-0000-8CDD-000000000000",1930,4,4.5,76,5600
"1719",404521784,"353 E 72ND ST","NEW YORK","10021",40.768388,-73.957006,"360610126001002",157641685,2006,"08","04",368000,"D56B6509-0000-0000-8CDD-000000000000",1975,1,1,31,650
